75,57,84
75,58,84
76,58,84
76,59,84
77,59,84
78,59,84
75,60,84
76,60,84
77,60,84
78,60,84
74,61,84
75,61,84
76,61,84
73,62,84
74,62,84
75,62,84
74,63,84
75,63,84
76,63,84
77,63,84
78,63,84
79,63,84
80,63,84
75,64,84
76,64,84
81,64,84
75,65,84
73,66,84
74,66,84
75,66,84
76,66,84
77,66,84
78,66,84
79,66,84
80,66,84
81,66,84
74,67,84
75,67,84
76,67,84
80,67,84
75,68,84
76,68,84
77,68,84
76,69,84
77,69,84
78,70,84
79,70,84
73,48,85
74,48,85
73,49,85
74,49,85
75,49,85
78,49,85
75,50,85
78,50,85
79,50,85
71,51,85
73,51,85
79,51,85
73,52,85
79,52,85
73,53,85
79,53,85
80,53,85
73,54,85
77,54,85
78,54,85
79,54,85
80,54,85
73,55,85
78,55,85
79,55,85
73,56,85
74,56,85
73,57,85
74,57,85
75,57,85
75,58,85
76,58,85
77,58,85
76,59,85
77,59,85
78,59,85
79,59,85
76,60,85
77,60,85
78,60,85
79,60,85
74,61,85
75,61,85
76,61,85
74,62,85
75,62,85
74,63,85
75,63,85
76,63,85
77,63,85
78,63,85
79,63,85
80,63,85
75,64,85
76,64,85
81,64,85
74,65,85
75,65,85
73,66,85
74,66,85
75,66,85
76,66,85
77,66,85
78,66,85
79,66,85
80,66,85
81,66,85
73,67,85
74,67,85
75,67,85
75,68,85
77,69,85
78,70,85
79,70,85
73,48,86
73,49,86
74,49,86
75,49,86
77,49,86
78,49,86
71,50,86
73,50,86
74,50,86
75,50,86
78,50,86
79,50,86
79,51,86
79,52,86
73,53,86
79,53,86
80,53,86
73,54,86
77,54,86
78,54,86
79,54,86
73,55,86
79,55,86
73,56,86
74,56,86
73,57,86
74,57,86
75,57,86
74,58,86
75,58,86
76,58,86
77,58,86
78,58,86
75,59,86
76,59,86
77,59,86
78,59,86
79,59,86
80,59,86
75,60,86
76,60,86
77,60,86
78,60,86
79,60,86
80,60,86
75,61,86
76,61,86
74,62,86
75,62,86
74,63,86
75,63,86
76,63,86
77,63,86
78,63,86
79,63,86
80,63,86
75,64,86
76,64,86
80,64,86
81,64,86
74,65,86
75,65,86
76,65,86
81,65,86
73,66,86
74,66,86
75,66,86
76,66,86
77,66,86
78,66,86
79,66,86
80,66,86
81,66,86
73,67,86
74,67,86
75,67,86
73,68,86
74,68,86
76,69,86
77,69,86
77,70,86
78,70,86
79,70,86
80,70,86
81,70,86
82,70,86
83,71,86
73,49,87
74,49,87
77,49,87
78,49,87
73,50,87
74,50,87
75,50,87
78,50,87
73,51,87
75,51,87
79,51,87
73,52,87
76,52,87
79,52,87
72,53,87
73,53,87
77,53,87
79,53,87
72,54,87
73,54,87
77,54,87
78,54,87
79,54,87
72,55,87
73,55,87
79,55,87
72,56,87
73,56,87
74,56,87
73,57,87
74,57,87
75,57,87
74,58,87
75,58,87
76,58,87
77,58,87
78,58,87
75,59,87
76,59,87
77,59,87
78,59,87
80,59,87
76,60,87
77,60,87
78,60,87
79,60,87
80,60,87
81,60,87
75,61,87
76,61,87
77,61,87
75,62,87
76,62,87
75,63,87
76,63,87
77,63,87
78,63,87
79,63,87
80,63,87
75,64,87
76,64,87
80,64,87
81,64,87
75,65,87
76,65,87
80,65,87
81,65,87
73,66,87
74,66,87
75,66,87
76,66,87
77,66,87
78,66,87
79,66,87
73,67,87
74,67,87
73,68,87
74,68,87
75,68,87
74,69,87
76,69,87
77,69,87
78,69,87
79,69,87
80,69,87
81,69,87
77,70,87
78,70,87
79,70,87
80,70,87
81,70,87
83,70,87
84,70,87
83,71,87
84,71,87
77,49,88
73,50,88
74,50,88
78,50,88
72,51,88
73,51,88
74,51,88
75,51,88
79,51,88
72,52,88
73,52,88
75,52,88
76,52,88
77,52,88
79,52,88
72,53,88
73,53,88
77,53,88
79,53,88
72,54,88
73,54,88
77,54,88
78,54,88
79,54,88
72,55,88
73,55,88
72,56,88
73,56,88
74,56,88
73,57,88
74,57,88
75,57,88
74,58,88
75,58,88
76,58,88
77,58,88
78,58,88
79,58,88
75,59,88
76,59,88
77,59,88
78,59,88
80,59,88
81,59,88
76,60,88
77,60,88
78,60,88
79,60,88
80,60,88
81,60,88
75,61,88
76,61,88
77,61,88
78,61,88
75,62,88
76,62,88
77,62,88
76,63,88
77,63,88
78,63,88
79,63,88
80,63,88
80,64,88
80,65,88
73,66,88
74,66,88
75,66,88
76,66,88
77,66,88
78,66,88
79,66,88
73,67,88
74,67,88
73,68,88
74,68,88
75,68,88
73,69,88
74,69,88
75,69,88
76,69,88
77,69,88
78,69,88
79,69,88
80,69,88
81,69,88
82,69,88
83,69,88
80,70,88
81,70,88
84,70,88
83,71,88
84,71,88
84,72,88
77,49,89
77,50,89
78,50,89
74,51,89
78,51,89
79,51,89
73,52,89
74,52,89
75,52,89
76,52,89
77,52,89
79,52,89
73,53,89
74,53,89
75,53,89
76,53,89
77,53,89
78,53,89
72,54,89
73,54,89
74,54,89
72,55,89
73,55,89
73,56,89
74,56,89
73,57,89
74,57,89
75,57,89
76,57,89
77,57,89
78,57,89
79,57,89
75,58,89
76,58,89
77,58,89
78,58,89
79,58,89
77,59,89
78,59,89
79,59,89
77,60,89
78,60,89
79,60,89
80,60,89
81,60,89
76,61,89
77,61,89
78,61,89
77,62,89
78,62,89
77,63,89
78,63,89
79,63,89
79,64,89
80,64,89
79,65,89
80,65,89
73,66,89
74,66,89
75,66,89
76,66,89
77,66,89
73,67,89
74,67,89
73,68,89
74,68,89
75,68,89
83,68,89
73,69,89
74,69,89
75,69,89
76,69,89
77,69,89
78,69,89
79,69,89
80,69,89
81,69,89
82,69,89
83,69,89
84,69,89
84,70,89
85,70,89
84,71,89
77,49,90
77,50,90
77,51,90
78,51,90
74,52,90
75,52,90
76,52,90
77,52,90
78,52,90
73,53,90
74,53,90
75,53,90
76,53,90
77,53,90
73,54,90
74,54,90
75,54,90
72,55,90
73,55,90
72,56,90
73,56,90
74,56,90
73,57,90
74,57,90
75,57,90
76,57,90
77,57,90
78,57,90
79,57,90
80,57,90
75,58,90
76,58,90
77,58,90
78,58,90
81,58,90
77,59,90
78,59,90
77,60,90
78,60,90
79,60,90
81,60,90
76,61,90
77,61,90
78,61,90
77,62,90
78,62,90
78,63,90
79,63,90
78,64,90
79,64,90
74,65,90
75,65,90
76,65,90
78,65,90
79,65,90
73,66,90
74,66,90
75,66,90
76,66,90
73,67,90
74,67,90
75,67,90
73,68,90
74,68,90
75,68,90
81,68,90
82,68,90
83,68,90
84,68,90
73,69,90
74,69,90
75,69,90
76,69,90
77,69,90
78,69,90
79,69,90
80,69,90
81,69,90
84,69,90
85,69,90
75,70,90
84,70,90
85,70,90
77,50,91
77,51,91
75,52,91
76,52,91
77,52,91
74,53,91
75,53,91
76,53,91
73,54,91
74,54,91
75,54,91
73,55,91
73,56,91
74,56,91
78,56,91
79,56,91
73,57,91
74,57,91
75,57,91
76,57,91
77,57,91
76,58,91
81,58,91
76,59,91
77,59,91
78,59,91
75,60,91
76,60,91
77,60,91
78,60,91
79,60,91
81,60,91
74,61,91
75,61,91
76,61,91
77,61,91
78,61,91
74,62,91
75,62,91
76,62,91
77,62,91
73,63,91
74,63,91
75,63,91
76,63,91
77,63,91
78,63,91
73,64,91
74,64,91
75,64,91
76,64,91
77,64,91
78,64,91
73,65,91
74,65,91
75,65,91
76,65,91
73,66,91
74,66,91
73,67,91
74,67,91
82,67,91
83,67,91
73,68,91
74,68,91
75,68,91
76,68,91
78,68,91
79,68,91
80,68,91
81,68,91
73,69,91
74,69,91
75,69,91
76,69,91
77,69,91
78,69,91
79,69,91
80,69,91
85,69,91
75,70,91
84,70,91
85,70,91
73,49,92
72,50,92
73,50,92
74,50,92
75,50,92
73,51,92
74,51,92
75,51,92
76,51,92
73,52,92
74,52,92
75,52,92
73,53,92
74,53,92
75,53,92
73,54,92
74,54,92
73,55,92
78,55,92
79,55,92
73,56,92
74,56,92
76,56,92
77,56,92
78,56,92
79,56,92
74,57,92
75,57,92
76,57,92
80,57,92
81,58,92
76,59,92
75,60,92
76,60,92
77,60,92
78,60,92
79,60,92
81,60,92
73,61,92
74,61,92
75,61,92
76,61,92
77,61,92
73,62,92
74,62,92
75,62,92
76,62,92
72,63,92
73,63,92
74,63,92
75,63,92
76,63,92
73,64,92
74,64,92
73,65,92
74,65,92
73,66,92
74,66,92
81,66,92
82,66,92
83,66,92
73,67,92
74,67,92
80,67,92
81,67,92
82,67,92
73,68,92
74,68,92
75,68,92
76,68,92
77,68,92
78,68,92
79,68,92
74,69,92
75,69,92
76,69,92
77,69,92
85,69,92
72,49,93
72,50,93
73,50,93
72,51,93
73,51,93
73,52,93
73,53,93
73,54,93
73,55,93
74,55,93
76,55,93
77,55,93
78,55,93
79,55,93
73,56,93
74,56,93
75,56,93
76,56,93
79,56,93
79,57,93
80,57,93
79,58,93
80,58,93
79,59,93
80,59,93
81,59,93
74,60,93
75,60,93
76,60,93
77,60,93
78,60,93
79,60,93
80,60,93
81,60,93
73,61,93
74,61,93
75,61,93
76,61,93
79,61,93
80,61,93
72,62,93
73,62,93
74,62,93
75,62,93
72,63,93
73,63,93
74,63,93
75,63,93
72,64,93
73,64,93
74,64,93
73,65,93
74,65,93
80,65,93
81,65,93
73,66,93
74,66,93
78,66,93
79,66,93
80,66,93
81,66,93
82,66,93
83,66,93
73,67,93
74,67,93
75,67,93
76,67,93
77,67,93
78,67,93
79,67,93
80,67,93
84,67,93
74,68,93
75,68,93
76,68,93
77,68,93
78,68,93
85,68,93
72,50,94
73,50,94
74,50,94
73,51,94
74,51,94
73,52,94
74,52,94
73,53,94
74,53,94
73,54,94
74,54,94
76,54,94
77,54,94
78,54,94
73,55,94
74,55,94
75,55,94
76,55,94
79,55,94
74,56,94
79,56,94
78,57,94
79,57,94
78,58,94
79,58,94
79,59,94
80,59,94
74,60,94
75,60,94
76,60,94
78,60,94
79,60,94
80,60,94
73,61,94
74,61,94
75,61,94
76,61,94
77,61,94
78,61,94
79,61,94
80,61,94
73,62,94
74,62,94
75,62,94
72,63,94
73,63,94
74,63,94
75,63,94
73,64,94
74,64,94
75,64,94
73,65,94
74,65,94
75,65,94
78,65,94
79,65,94
80,65,94
81,65,94
82,65,94
73,66,94
74,66,94
75,66,94
76,66,94
77,66,94
78,66,94
84,66,94
74,67,94
75,67,94
76,67,94
84,67,94
85,68,94
74,51,95
73,52,95
74,52,95
75,52,95
76,52,95
73,53,95
74,53,95
75,53,95
76,53,95
